0.0391845307914468	0.0335138172160433	0.0361280067190981	4526.5059	TestHTree	500.jpg
0.986470273666303	0.511321982863043	0.673529902651917	15071.032	TestHTree	101.jpg
0.962527758145019	0.519172922181512	0.674519969535066	15019.0082	TestHTree	102.jpg
0.0334942175231381	0.0199002322135029	0.0249667412926862	3860.5493	TestHTree	103.jpg
0.973044792969266	0.537348886061157	0.692355301599633	15122.0962	TestHTree	104.jpg
0.000676671043353468	0.0276099474297883	0.00132096750638389	4005.0059	TestHTree	105.jpg
0.95847927846875	0.516859632738335	0.671573486055945	14720.5472	TestHTree	106.jpg
0.0473019341925634	0.0223858000349187	0.0303896130886696	3860.8363	TestHTree	107.jpg
0.0395070699926033	0.0327092067723671	0.0357881901212959	7257.925	TestHTree	108.jpg
0.0175887943094544	0.0487016227323104	0.0258439413417952	3841.7291	TestHTree	109.jpg
0.00925050967338053	0.0236975781729899	0.0133066706114833	3965.4949	TestHTree	110.jpg
0.0497084100030867	0.022687819936633	0.0311556404643003	4321.305	TestHTree	300.jpg
0.0314457897243303	0.020215352517653	0.0246098981511378	4412.2185	TestHTree	301.jpg
0.0121444530608805	0.0144067370167033	0.0131792165208833	4023.4467	TestHTree	302.jpg
0.0456251540666563	0.00946665564992775	0.01567992138018	3985.1802	TestHTree	303.jpg
0.0470461064237385	0.0392614683552	0.0428027139754997	4089.0744	TestHTree	304.jpg
0.0169507305682407	0.0391186264292889	0.0236524665988858	7312.4805	TestHTree	305.jpg
0.978790326546314	0.514702285623505	0.674640924386817	15549.6068	TestHTree	306.jpg
0.0242088484457735	0.0193599187859147	0.0215145559349136	4019.5729	TestHTree	307.jpg
0.02284776313363	0.048286197357013	0.031018421924697	4121.3168	TestHTree	308.jpg
0.0171264175172553	0.00148112133679964	0.00272645432657184	4274.2665	TestHTree	309.jpg
0.957049846349773	0.50723682209255	0.663054486677851	9102.7808	TestHTree	101.jpg
0.953499422549968	0.524823464394931	0.677008892523345	8528.0159	TestHTree	102.jpg
0.03990561409849	0.0473518058878145	0.0433109961977403	2156.3574	TestHTree	103.jpg
0.979883190141936	0.501136051444866	0.663130875003082	8283.3556	TestHTree	104.jpg
0.0455815951552156	0.038929498865702	0.0419937447846232	2094.0283	TestHTree	105.jpg
0.982232810269218	0.513099457026971	0.674075097081263	8879.2011	TestHTree	101.jpg
0.995994301198979	0.524150173796411	0.686843381876927	8908.2144	TestHTree	102.jpg
0.0243167885226741	0.0353437324917613	0.0288112156578779	2249.3698	TestHTree	103.jpg
0.983257024168622	0.513257017179046	0.674452164699589	8888.7674	TestHTree	104.jpg
0.0350654631550729	0.0244505758743969	0.0288114189527782	2194.1217	TestHTree	105.jpg
0.968691509668106	0.542767763856225	0.695717752742485	9372.5543	TestHTree	106.jpg
0.00399123795982042	0.0296926771428868	0.00703662503482899	2120.3806	TestHTree	107.jpg
0.968726588817652	0.532812983720942	0.687494507154558	11771.6327	TestHTree	101.jpg
0.961850706912508	0.536595611454265	0.688880024432217	10128.3308	TestHTree	102.jpg
0.045512642569613	0.0307853781295872	0.0367276607791995	2589.4643	TestHTree	103.jpg
0.984196583127694	0.52090197974858	0.681244353370826	10784.0604	TestHTree	104.jpg
0.00190105689778042	0.0441608669209112	0.00364519384828187	2677.0916	TestHTree	105.jpg
0.967340412720731	0.547073342696332	0.698892427805027	12139.3125	TestHTree	106.jpg
0.0116149293312872	0.043732341143178	0.018354944968934	2810.92	TestHTree	107.jpg
0.0350101102306555	0.00245505024327666	0.0045883470697379	5660.0186	TestHTree	108.jpg
