0.0802698570351442	0.0441956825919478	0.0570050334229872	402.9227	art_1	193000.jpg
0.104076841154172	0.1128992166516	0.108308667386678	534.57	art_1	193001.jpg
0.12708587189535	0.131362482206795	0.129188793974598	352.0571	art_1	193002.jpg
0.984265357667704	0.960116133145111	0.972040778682336	433.8395	art_1	193003.jpg
0.148984436080318	0.129864064619176	0.138768717678969	307.1786	art_1	193004.jpg
0.980066281827198	0.993253565227265	0.986615859600207	346.074	art_1	193005.jpg
0.971176748383407	0.955320511527974	0.963183376749146	357.0443	art_1	193006.jpg
0.119531770702233	0.0974133474691245	0.107345028191131	366.0208	art_1	193007.jpg
0.0881805411391801	0.0875136794856397	0.0878458447486839	390.954	art_1	193008.jpg
0.149129823231664	0.164396049639198	0.156391264288262	384.9701	art_1	193009.jpg
0.150079105324149	0.128120525055915	0.13823320863355	417.882	art_1	193010.jpg
0.170787624409789	0.157170173526698	0.163696187336259	367.0182	art_1	193011.jpg
0.11967715785358	0.131945332489147	0.125512169940283	400.9277	art_1	193012.jpg
0.158085165283682	0.192633995454465	0.173657903073118	452.7888	art_1	193013.jpg
0.995325812928065	0.977267620562235	0.98621405949151	451.7917	art_1	193014.jpg
0.227201691799425	0.190267043732672	0.207100511010194	359.0395	art_1	193015.jpg
0.975968523405478	0.976538692706515	0.976253524805848	418.8795	art_1	193016.jpg
0.975260004319837	0.96854167581468	0.971889229845299	382.9752	art_1	193017.jpg
0.105448514765803	0.123665867392946	0.113832941615821	363.0295	art_1	193018.jpg
0.0963977968582873	0.126864027020189	0.109552206399362	381.9781	art_1	193019.jpg
0.085287330302078	0.0937444491405321	0.0893161406620307	378.9862	art_1	193020.jpg
0.108296361043256	0.112207714695727	0.110217347609587	320.1436	art_1	193021.jpg
0.0869451314802026	0.115465941449084	0.099196168623475	448.7992	art_1	193022.jpg
0.0828118642479237	0.0862766866998467	0.0845087763387987	512.6282	art_1	193023.jpg
0.146618848366951	0.147085483917394	0.146851795448395	489.69	art_1	193024.jpg
0.120907358499666	0.121980777132071	0.121441695885355	440.8206	art_1	193025.jpg
0.97552642038815	0.991358936806842	0.983378956384295	436.8316	art_1	193026.jpg
0.0400995493727268	0.0474085604453548	0.0434488166690031	493.6788	art_1	193027.jpg
0.0662070451472919	0.105525711589419	0.0813653223084524	473.7152	art_1	193028.jpg
0.975144184415761	0.964900272183539	0.969995183110695	397.937	art_1	193029.jpg
